text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"ayam suharti di bandung jalan cipaganti : memang ayam goreng nya gurih dan krispi , enak sekali . tapi jika bawa pulang . minyak nya banyak nya sekali .",neutral,ayam suharti di bandung jalan cipaganti memang ayam goreng nya gurih dan krispi enak sekali tapi jika bawa pulang minyak nya banyak nya sekali ,ayam suharti di bandung jalan cipaganti memang ayam goreng nya gurih dan krispi enak sekali tapi jika bawa pulang minyak nya banyak nya sekali ,"['ayam', 'suharti', 'di', 'bandung', 'jalan', 'cipaganti', 'memang', 'ayam', 'goreng', 'nya', 'gurih', 'dan', 'krispi', 'enak', 'sekali', 'tapi', 'jika', 'bawa', 'pulang', 'minyak', 'nya', 'banyak', 'nya', 'sekali']","['ayam', 'suharti', 'di', 'bandung', 'jalan', 'cipaganti', 'memang', 'ayam', 'goreng', 'nya', 'gurih', 'dan', 'krispi', 'enak', 'sekali', 'tapi', 'jika', 'bawa', 'pulang', 'minyak', 'nya', 'banyak', 'nya', 'sekali']","['ayam', 'suharti', 'bandung', 'jalan', 'cipaganti', 'ayam', 'goreng', 'nya', 'gurih', 'krispi', 'enak', 'bawa', 'pulang', 'minyak', 'nya', 'nya']","['ayam', 'suharti', 'bandung', 'jalan', 'cipaganti', 'ayam', 'goreng', 'nya', 'gurih', 'krispi', 'enak', 'bawa', 'pulang', 'minyak', 'nya', 'nya']",ayam suharti bandung jalan cipaganti ayam goreng nya gurih krispi enak bawa pulang minyak nya nya
"area restoran ini lumayan luas dengan parkir yang cukup , pemandangan bagus , namun makanan yang disajikan tidak sebanding dengan harga . saya coba makan rawon , tapi lidah saya tidak merasakan sensasi rasa yang diharapkan .",negative,area restoran ini lumayan luas dengan parkir yang cukup pemandangan bagus namun makanan yang disajikan tidak sebanding dengan harga saya coba makan rawon tapi lidah saya tidak merasakan sensasi rasa yang diharapkan ,area restoran ini lumayan luas dengan parkir yang cukup pemandangan bagus namun makanan yang disajikan tidak sebanding dengan harga saya coba makan rawon tapi lidah saya tidak merasakan sensasi rasa yang diharapkan ,"['area', 'restoran', 'ini', 'lumayan', 'luas', 'dengan', 'parkir', 'yang', 'cukup', 'pemandangan', 'bagus', 'namun', 'makanan', 'yang', 'disajikan', 'tidak', 'sebanding', 'dengan', 'harga', 'saya', 'coba', 'makan', 'rawon', 'tapi', 'lidah', 'saya', 'tidak', 'merasakan', 'sensasi', 'rasa', 'yang', 'diharapkan']","['area', 'restoran', 'ini', 'lumayan', 'luas', 'dengan', 'parkir', 'yang', 'cukup', 'pemandangan', 'bagus', 'namun', 'makanan', 'yang', 'disajikan', 'tidak', 'sebanding', 'dengan', 'harga', 'saya', 'coba', 'makan', 'rawon', 'tapi', 'lidah', 'saya', 'tidak', 'merasakan', 'sensasi', 'rasa', 'yang', 'diharapkan']","['area', 'restoran', 'lumayan', 'luas', 'parkir', 'pemandangan', 'bagus', 'makanan', 'disajikan', 'sebanding', 'harga', 'coba', 'makan', 'rawon', 'lidah', 'merasakan', 'sensasi', 'diharapkan']","['area', 'restoran', 'lumayan', 'luas', 'parkir', 'pandang', 'bagus', 'makan', 'saji', 'banding', 'harga', 'coba', 'makan', 'rawon', 'lidah', 'rasa', 'sensasi', 'harap']",area restoran lumayan luas parkir pandang bagus makan saji banding harga coba makan rawon lidah rasa sensasi harap
tweet - war terjadi lantaran hidayat nur wahid mengunggah dokumen pakta integritas atau kontrak politik deddy mizwar dengan partai demokrat .,neutral,tweet war terjadi lantaran hidayat nur wahid mengunggah dokumen pakta integritas atau kontrak politik deddy mizwar dengan partai demokrat ,tweet war terjadi lantaran hidayat nur wahid mengunggah dokumen pakta integritas atau kontrak politik deddy mizwar dengan partai demokrat ,"['tweet', 'war', 'terjadi', 'lantaran', 'hidayat', 'nur', 'wahid', 'mengunggah', 'dokumen', 'pakta', 'integritas', 'atau', 'kontrak', 'politik', 'deddy', 'mizwar', 'dengan', 'partai', 'demokrat']","['tweet', 'war', 'terjadi', 'lantaran', 'hidayat', 'nur', 'wahid', 'mengunggah', 'dokumen', 'pakta', 'integritas', 'atau', 'kontrak', 'politik', 'deddy', 'mizwar', 'dengan', 'partai', 'demokrat']","['tweet', 'war', 'lantaran', 'hidayat', 'nur', 'wahid', 'mengunggah', 'dokumen', 'pakta', 'integritas', 'kontrak', 'politik', 'deddy', 'mizwar', 'partai', 'demokrat']","['tweet', 'war', 'lantar', 'hidayat', 'nur', 'wahid', 'unggah', 'dokumen', 'pakta', 'integritas', 'kontrak', 'politik', 'deddy', 'mizwar', 'partai', 'demokrat']",tweet war lantar hidayat nur wahid unggah dokumen pakta integritas kontrak politik deddy mizwar partai demokrat
"rt : anak sma yang ketahuan mencuri helem di bip , hari ini pak ini adalah contoh sampah masyarakat yang harus dimusnahkan",negative,rt anak sma yang ketahuan mencuri helem di bip hari ini pak ini adalah contoh sampah masyarakat yang harus dimusnahkan,rt anak sma yang ketahuan mencuri helem di bip hari ini pak ini adalah contoh sampah masyarakat yang harus dimusnahkan,"['rt', 'anak', 'sma', 'yang', 'ketahuan', 'mencuri', 'helem', 'di', 'bip', 'hari', 'ini', 'pak', 'ini', 'adalah', 'contoh', 'sampah', 'masyarakat', 'yang', 'harus', 'dimusnahkan']","['rt', 'anak', 'sama', 'yang', 'ketahuan', 'mencuri', 'helem', 'di', 'bip', 'hari', 'ini', 'pak', 'ini', 'adalah', 'contoh', 'sampah', 'masyarakat', 'yang', 'harus', 'dimusnahkan']","['rt', 'anak', 'ketahuan', 'mencuri', 'helem', 'bip', 'contoh', 'sampah', 'masyarakat', 'dimusnahkan']","['rt', 'anak', 'tahu', 'curi', 'hem', 'bip', 'contoh', 'sampah', 'masyarakat', 'musnah']",rt anak tahu curi hem bip contoh sampah masyarakat musnah
buat para vegetarian cocok makan di sini . menu nya mendukung untuk para vegan . harga lumayan terjangkau .,positive,buat para vegetarian cocok makan di sini menu nya mendukung untuk para vegan harga lumayan terjangkau ,buat para vegetarian cocok makan di sini menu nya mendukung untuk para vegan harga lumayan terjangkau ,"['buat', 'para', 'vegetarian', 'cocok', 'makan', 'di', 'sini', 'menu', 'nya', 'mendukung', 'untuk', 'para', 'vegan', 'harga', 'lumayan', 'terjangkau']","['buat', 'para', 'vegetarian', 'cocok', 'makan', 'di', 'sini', 'menu', 'nya', 'mendukung', 'untuk', 'para', 'vegan', 'harga', 'lumayan', 'terjangkau']","['vegetarian', 'cocok', 'makan', 'menu', 'nya', 'mendukung', 'vegan', 'harga', 'lumayan', 'terjangkau']","['vegetarian', 'cocok', 'makan', 'menu', 'nya', 'dukung', 'vegan', 'harga', 'lumayan', 'jangkau']",vegetarian cocok makan menu nya dukung vegan harga lumayan jangkau
"kami selalu menyempatkan mampir kemari kalau bertandang ke bandung . dengan potongan daging yang besar , saos kacang yang kental , dan harga yang standar membuat kami sangat merekomendasikan sate di sini !",positive,kami selalu menyempatkan mampir kemari kalau bertandang ke bandung dengan potongan daging yang besar saos kacang yang kental dan harga yang standar membuat kami sangat merekomendasikan sate di sini ,kami selalu menyempatkan mampir kemari kalau bertandang ke bandung dengan potongan daging yang besar saos kacang yang kental dan harga yang standar membuat kami sangat merekomendasikan sate di sini ,"['kami', 'selalu', 'menyempatkan', 'mampir', 'kemari', 'kalau', 'bertandang', 'ke', 'bandung', 'dengan', 'potongan', 'daging', 'yang', 'besar', 'saos', 'kacang', 'yang', 'kental', 'dan', 'harga', 'yang', 'standar', 'membuat', 'kami', 'sangat', 'merekomendasikan', 'sate', 'di', 'sini']","['kami', 'selalu', 'menyempatkan', 'mampir', 'kemari', 'kalau', 'bertandang', 'ke', 'bandung', 'dengan', 'potongan', 'daging', 'yang', 'besar', 'saos', 'kacang', 'yang', 'kental', 'dan', 'harga', 'yang', 'standar', 'membuat', 'kami', 'sangat', 'merekomendasikan', 'sate', 'di', 'sini']","['menyempatkan', 'mampir', 'kemari', 'bertandang', 'bandung', 'potongan', 'daging', 'saos', 'kacang', 'kental', 'harga', 'standar', 'merekomendasikan', 'sate']","['sempat', 'mampir', 'kemari', 'tandang', 'bandung', 'potong', 'daging', 'saos', 'kacang', 'kental', 'harga', 'standar', 'rekomendasi', 'sate']",sempat mampir kemari tandang bandung potong daging saos kacang kental harga standar rekomendasi sate
berada di area dago yang sejuk membuat atmosfir nya menjadi sangat pas untuk nongkrong bersama teman . ditambah desain tempat nya yang unik . harga makanan pun standar tetapi rasanya lebih dari standar meskipun pilihan menu nya tidak ada yang spesial .,positive,berada di area dago yang sejuk membuat atmosfir nya menjadi sangat pas untuk nongkrong bersama teman ditambah desain tempat nya yang unik harga makanan pun standar tetapi rasanya lebih dari standar meskipun pilihan menu nya tidak ada yang spesial ,berada di area dago yang sejuk membuat atmosfir nya menjadi sangat pas untuk nongkrong bersama teman ditambah desain tempat nya yang unik harga makanan pun standar tetapi rasanya lebih dari standar meskipun pilihan menu nya tidak ada yang spesial ,"['berada', 'di', 'area', 'dago', 'yang', 'sejuk', 'membuat', 'atmosfir', 'nya', 'menjadi', 'sangat', 'pas', 'untuk', 'nongkrong', 'bersama', 'teman', 'ditambah', 'desain', 'tempat', 'nya', 'yang', 'unik', 'harga', 'makanan', 'pun', 'standar', 'tetapi', 'rasanya', 'lebih', 'dari', 'standar', 'meskipun', 'pilihan', 'menu', 'nya', 'tidak', 'ada', 'yang', 'spesial']","['berada', 'di', 'area', 'dago', 'yang', 'sejuk', 'membuat', 'atmosfir', 'nya', 'menjadi', 'sangat', 'pas', 'untuk', 'nongkrong', 'bersama', 'teman', 'ditambah', 'desain', 'tempat', 'nya', 'yang', 'unik', 'harga', 'makanan', 'pun', 'standar', 'tetapi', 'rasanya', 'lebih', 'dari', 'standar', 'meskipun', 'pilihan', 'menu', 'nya', 'tidak', 'ada', 'yang', 'spesial']","['area', 'dago', 'sejuk', 'atmosfir', 'nya', 'pas', 'nongkrong', 'teman', 'ditambah', 'desain', 'nya', 'unik', 'harga', 'makanan', 'standar', 'standar', 'pilihan', 'menu', 'nya', 'spesial']","['area', 'dago', 'sejuk', 'atmosfir', 'nya', 'pas', 'nongkrong', 'teman', 'tambah', 'desain', 'nya', 'unik', 'harga', 'makan', 'standar', 'standar', 'pilih', 'menu', 'nya', 'spesial']",area dago sejuk atmosfir nya pas nongkrong teman tambah desain nya unik harga makan standar standar pilih menu nya spesial
"berbuka puasa di sini pada minggu lepas , pak supir yang mencadangkan tempat makan ini . makanan nya di sini sedap dan harga berpatutan . tempat nya luas dan cantik . rekomendasi too others to dine in here to rasa authentic sunda makanan indonesia .",positive,berbuka puasa di sini pada minggu lepas pak supir yang mencadangkan tempat makan ini makanan nya di sini sedap dan harga berpatutan tempat nya luas dan cantik rekomendasi too others to dine in here to rasa authentic sunda makanan indonesia ,berbuka puasa di sini pada minggu lepas pak supir yang mencadangkan tempat makan ini makanan nya di sini sedap dan harga berpatutan tempat nya luas dan cantik rekomendasi too others to dine in here to rasa authentic sunda makanan indonesia ,"['berbuka', 'puasa', 'di', 'sini', 'pada', 'minggu', 'lepas', 'pak', 'supir', 'yang', 'mencadangkan', 'tempat', 'makan', 'ini', 'makanan', 'nya', 'di', 'sini', 'sedap', 'dan', 'harga', 'berpatutan', 'tempat', 'nya', 'luas', 'dan', 'cantik', 'rekomendasi', 'too', 'others', 'to', 'dine', 'in', 'here', 'to', 'rasa', 'authentic', 'sunda', 'makanan', 'indonesia']","['berbuka', 'puasa', 'di', 'sini', 'pada', 'minggu', 'lepas', 'pak', 'supir', 'yang', 'mencadangkan', 'tempat', 'makan', 'ini', 'makanan', 'nya', 'di', 'sini', 'sedap', 'dan', 'harga', 'berpatutan', 'tempat', 'nya', 'luas', 'dan', 'cantik', 'rekomendasi', 'too', 'others', 'to', 'dine', 'ini', 'here', 'to', 'rasa', 'authentic', 'sunda', 'makanan', 'indonesia']","['berbuka', 'puasa', 'minggu', 'lepas', 'supir', 'mencadangkan', 'makan', 'makanan', 'nya', 'sedap', 'harga', 'berpatutan', 'nya', 'luas', 'cantik', 'rekomendasi', 'too', 'others', 'to', 'dine', 'here', 'to', 'authentic', 'sunda', 'makanan', 'indonesia']","['buka', 'puasa', 'minggu', 'lepas', 'supir', 'cadang', 'makan', 'makan', 'nya', 'sedap', 'harga', 'patut', 'nya', 'luas', 'cantik', 'rekomendasi', 'too', 'others', 'to', 'dine', 'here', 'to', 'authentic', 'sunda', 'makan', 'indonesia']",buka puasa minggu lepas supir cadang makan makan nya sedap harga patut nya luas cantik rekomendasi too others to dine here to authentic sunda makan indonesia
ke sini beberapa tahun yang lalu bersama teman-teman . suasana nya sangat menyenangkan dengan pemandangan yang bagus dan hawa dingin yang menyegarkan . akan lebih baik datang ke sini pada malam hari . steak nya enak .,positive,ke sini beberapa tahun yang lalu bersama teman teman suasana nya sangat menyenangkan dengan pemandangan yang bagus dan hawa dingin yang menyegarkan akan lebih baik datang ke sini pada malam hari steak nya enak ,ke sini beberapa tahun yang lalu bersama teman teman suasana nya sangat menyenangkan dengan pemandangan yang bagus dan hawa dingin yang menyegarkan akan lebih baik datang ke sini pada malam hari steak nya enak ,"['ke', 'sini', 'beberapa', 'tahun', 'yang', 'lalu', 'bersama', 'teman', 'teman', 'suasana', 'nya', 'sangat', 'menyenangkan', 'dengan', 'pemandangan', 'yang', 'bagus', 'dan', 'hawa', 'dingin', 'yang', 'menyegarkan', 'akan', 'lebih', 'baik', 'datang', 'ke', 'sini', 'pada', 'malam', 'hari', 'steak', 'nya', 'enak']","['ke', 'sini', 'beberapa', 'tahun', 'yang', 'lalu', 'bersama', 'teman', 'teman', 'suasana', 'nya', 'sangat', 'menyenangkan', 'dengan', 'pemandangan', 'yang', 'bagus', 'dan', 'hawa', 'dingin', 'yang', 'menyegarkan', 'akan', 'lebih', 'baik', 'datang', 'ke', 'sini', 'pada', 'malam', 'hari', 'steak', 'nya', 'enak']","['teman', 'teman', 'suasana', 'nya', 'menyenangkan', 'pemandangan', 'bagus', 'hawa', 'dingin', 'menyegarkan', 'malam', 'steak', 'nya', 'enak']","['teman', 'teman', 'suasana', 'nya', 'senang', 'pandang', 'bagus', 'hawa', 'dingin', 'segar', 'malam', 'steak', 'nya', 'enak']",teman teman suasana nya senang pandang bagus hawa dingin segar malam steak nya enak
"dengan membeli morinaga chil kid dan chil school senilai rp 500 . 000 , bunda akan mendapatkan voucher gopay rp 50 . 000 .",neutral,dengan membeli morinaga chil kid dan chil school senilai rp bunda akan mendapatkan voucher gopay rp ,dengan membeli morinaga chil kid dan chil school senilai rp bunda akan mendapatkan voucher gopay rp ,"['dengan', 'membeli', 'morinaga', 'chil', 'kid', 'dan', 'chil', 'school', 'senilai', 'rp', 'bunda', 'akan', 'mendapatkan', 'voucher', 'gopay', 'rp']","['dengan', 'membeli', 'morinaga', 'chil', 'kid', 'dan', 'chil', 'school', 'senilai', 'rp', 'bunda', 'akan', 'mendapatkan', 'voucher', 'gopay', 'rp']","['membeli', 'morinaga', 'chil', 'kid', 'chil', 'school', 'senilai', 'rp', 'bunda', 'voucher', 'gopay', 'rp']","['beli', 'morinaga', 'chil', 'kid', 'chil', 'school', 'nila', 'rp', 'bunda', 'voucher', 'gopay', 'rp']",beli morinaga chil kid chil school nila rp bunda voucher gopay rp
setiap ke dago bandung rasanya belum lengkap bila belum mengunjungi tempat ini . suasa nya yang romantis dan makan nya yang enak membuat ingin datang kembali . lokasi yang berada di tebing dago membuat terlihat pemandangan kota bandung . pilihlah posisi duduk di luar yang menghadap pemandangan bandung . porsi makanan nya banyak dan rasanya enak sehingga tidak rugi walaupun harus membayar lebih . lokasi nya cukup mudah .,positive,setiap ke dago bandung rasanya belum lengkap bila belum mengunjungi tempat ini suasa nya yang romantis dan makan nya yang enak membuat ingin datang kembali lokasi yang berada di tebing dago membuat terlihat pemandangan kota bandung pilihlah posisi duduk di luar yang menghadap pemandangan bandung porsi makanan nya banyak dan rasanya enak sehingga tidak rugi walaupun harus membayar lebih lokasi nya cukup mudah ,setiap ke dago bandung rasanya belum lengkap bila belum mengunjungi tempat ini suasa nya yang romantis dan makan nya yang enak membuat ingin datang kembali lokasi yang berada di tebing dago membuat terlihat pemandangan kota bandung pilihlah posisi duduk di luar yang menghadap pemandangan bandung porsi makanan nya banyak dan rasanya enak sehingga tidak rugi walaupun harus membayar lebih lokasi nya cukup mudah ,"['setiap', 'ke', 'dago', 'bandung', 'rasanya', 'belum', 'lengkap', 'bila', 'belum', 'mengunjungi', 'tempat', 'ini', 'suasa', 'nya', 'yang', 'romantis', 'dan', 'makan', 'nya', 'yang', 'enak', 'membuat', 'ingin', 'datang', 'kembali', 'lokasi', 'yang', 'berada', 'di', 'tebing', 'dago', 'membuat', 'terlihat', 'pemandangan', 'kota', 'bandung', 'pilihlah', 'posisi', 'duduk', 'di', 'luar', 'yang', 'menghadap', 'pemandangan', 'bandung', 'porsi', 'makanan', 'nya', 'banyak', 'dan', 'rasanya', 'enak', 'sehingga', 'tidak', 'rugi', 'walaupun', 'harus', 'membayar', 'lebih', 'lokasi', 'nya', 'cukup', 'mudah']","['setiap', 'ke', 'dago', 'bandung', 'rasanya', 'belum', 'lengkap', 'bila', 'belum', 'mengunjungi', 'tempat', 'ini', 'suasa', 'nya', 'yang', 'romantis', 'dan', 'makan', 'nya', 'yang', 'enak', 'membuat', 'ingin', 'datang', 'kembali', 'lokasi', 'yang', 'berada', 'di', 'tebing', 'dago', 'membuat', 'terlihat', 'pemandangan', 'kota', 'bandung', 'pilihlah', 'posisi', 'duduk', 'di', 'luar', 'yang', 'menghadap', 'pemandangan', 'bandung', 'porsi', 'makanan', 'nya', 'banyak', 'dan', 'rasanya', 'enak', 'sehingga', 'tidak', 'rugi', 'walaupun', 'harus', 'membayar', 'lebih', 'lokasi', 'nya', 'cukup', 'mudah']","['dago', 'bandung', 'lengkap', 'mengunjungi', 'suasa', 'nya', 'romantis', 'makan', 'nya', 'enak', 'lokasi', 'tebing', 'dago', 'pemandangan', 'kota', 'bandung', 'pilihlah', 'posisi', 'duduk', 'menghadap', 'pemandangan', 'bandung', 'porsi', 'makanan', 'nya', 'enak', 'rugi', 'membayar', 'lokasi', 'nya', 'mudah']","['dago', 'bandung', 'lengkap', 'unjung', 'suasa', 'nya', 'romantis', 'makan', 'nya', 'enak', 'lokasi', 'tebing', 'dago', 'pandang', 'kota', 'bandung', 'pilih', 'posisi', 'duduk', 'hadap', 'pandang', 'bandung', 'porsi', 'makan', 'nya', 'enak', 'rugi', 'bayar', 'lokasi', 'nya', 'mudah']",dago bandung lengkap unjung suasa nya romantis makan nya enak lokasi tebing dago pandang kota bandung pilih posisi duduk hadap pandang bandung porsi makan nya enak rugi bayar lokasi nya mudah
"konsep resto nya menarik sekali , unik . menu yang titawarkan juga sangat variatif juga . harga yang ditawarkan tidak tergolong murah , tapi alamak . porsi nya mini , mungil , lebih ke porsi anak-anak atau cewek . layanan dari pelayan restoran juga kurang ramah .",negative,konsep resto nya menarik sekali unik menu yang titawarkan juga sangat variatif juga harga yang ditawarkan tidak tergolong murah tapi alamak porsi nya mini mungil lebih ke porsi anak anak atau cewek layanan dari pelayan restoran juga kurang ramah ,konsep resto nya menarik sekali unik menu yang titawarkan juga sangat variatif juga harga yang ditawarkan tidak tergolong murah tapi alamak porsi nya mini mungil lebih ke porsi anak anak atau cewek layanan dari pelayan restoran juga kurang ramah ,"['konsep', 'resto', 'nya', 'menarik', 'sekali', 'unik', 'menu', 'yang', 'titawarkan', 'juga', 'sangat', 'variatif', 'juga', 'harga', 'yang', 'ditawarkan', 'tidak', 'tergolong', 'murah', 'tapi', 'alamak', 'porsi', 'nya', 'mini', 'mungil', 'lebih', 'ke', 'porsi', 'anak', 'anak', 'atau', 'cewek', 'layanan', 'dari', 'pelayan', 'restoran', 'juga', 'kurang', 'ramah']","['konsep', 'resto', 'nya', 'menarik', 'sekali', 'unik', 'menu', 'yang', 'titawarkan', 'juga', 'sangat', 'variatif', 'juga', 'harga', 'yang', 'ditawarkan', 'tidak', 'tergolong', 'murah', 'tapi', 'alamak', 'porsi', 'nya', 'mini', 'mungil', 'lebih', 'ke', 'porsi', 'anak', 'anak', 'atau', 'cewek', 'layanan', 'dari', 'pelayan', 'restoran', 'juga', 'kurang', 'ramah']","['konsep', 'resto', 'nya', 'menarik', 'unik', 'menu', 'titawarkan', 'variatif', 'harga', 'ditawarkan', 'tergolong', 'murah', 'alamak', 'porsi', 'nya', 'mini', 'mungil', 'porsi', 'anak', 'anak', 'cewek', 'layanan', 'pelayan', 'restoran', 'ramah']","['konsep', 'resto', 'nya', 'tarik', 'unik', 'menu', 'titawarkan', 'variatif', 'harga', 'tawar', 'golong', 'murah', 'alamak', 'porsi', 'nya', 'mini', 'mungil', 'porsi', 'anak', 'anak', 'cewek', 'layan', 'layan', 'restoran', 'ramah']",konsep resto nya tarik unik menu titawarkan variatif harga tawar golong murah alamak porsi nya mini mungil porsi anak anak cewek layan layan restoran ramah
