text,sentiment
saya pesan iga bakar dan sup iga . iga bakar saya pesan dengan tingkat kepedasan level 4 tapi rasanya tidak sepedas yang dibayangkan . rasa iga nya juga biasa saja . untuk sup nya rasa vetsin nya terasa sekali . untuk menu utama iga saya rasa tempat ini masih belum menemukan serengit point nya .,negative
kami makan malambdi sate maulana yusup di jalan . yusup . kami pesan sate ayam . sate sapi dan sate kambing . yang enak adalah sate ayam . sate kambing dan sapi juga okelah . karena kebanyakan pengunjung mengakibatan agak terlambat dan kewalahan bakar sate nya . tapi bumbu kacang cabe rawit sejak lama sudah siap . sate maulana yusup sudah terkenal sejak lama .,positive
"ada yang minat album winter exo ? 215k masih sealed 1st press , dapat 2 poster , dan dapat limited postcard dari dengan . minat pesan langsung aku ya hehehe foldedhands",neutral
pemandangan nya kereen banget . makanan nya enak dan banyak pilihan . staf nya ramah-ramah . rasa makanan nya tinggi,positive
tempat nya comot banget . makanan nya juga enak dengan harga yang top makanan yang paling enak menurut saya adalah beef porcini . ini steak daging nya super empuk dengan saus wine yang membuat cita rasa jadi unik ! satu lagi yang tidak pernah ketinggalan adalah dessert nya yaitu apple ku chen . potongan pie yang garing renyah dipadukan dengan buah apel dan saus rahasia nya yang mantap banget,positive
"kami sekeluarga dengan 2 anak umur 3 6 tahun , datang tahun kemarin bulan puasa sekitar jam 4 sore , sebenarnya mau lihat-lihat dulu yang kata teman-teman tempat nya bagus , memang sih bagus dan sepi hanya sedikit pengunjung . pada saat itu ada rombongan keluarga juga membawa babi , jadi karena banyak yang bawa anak jadilah kami makan di sana , kami memilih tempat duduk di dalam . lanjutan",negative
"anas tinggalkan gus ipul pdip sebut angin puting beliung yang terpa bupati banyuwangi , mundur dari pilgub jatim 2018 .",neutral
"efek keracunan sianida dari singkong , ketahuan kan demo berjilid ala nomer togel kemarin ternyata impor dari luar daerah juga . laugh out loud . untuk kalau mau demo , demokan bu risma itu , jangan ahok , tidak nyambung bray",negative
bagaimana indonesia bisa maju ? mau aja lo semua diperbudak keadaan . tolol sampai 7 generasi . dan mau-mau nya jogja diperbudak monopoli pertamina . pantesan miskin .,negative
setiap ke dago bandung rasanya belum lengkap bila belum mengunjungi tempat ini . suasa nya yang romantis dan makan nya yang enak membuat ingin datang kembali . lokasi yang berada di tebing dago membuat terlihat pemandangan kota bandung . pilihlah posisi duduk di luar yang menghadap pemandangan bandung . porsi makanan nya banyak dan rasanya enak sehingga tidak rugi walaupun harus membayar lebih . lokasi nya cukup mudah .,positive
woi goblok . lgbt penyakit yang harus di musnahkan . itu kata islam .,negative
"heroik kata nya . tetapi kabur tidak pulang-pulang , terus asik merengek minta dihilangkan tuduhan-tuduhan ke dia . duh , apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja-puja .",negative
dpp pusat demokrat pusat menyatakan dengan resmi mendukung kembali lukmen jilid ii menjadi pasangan gubernur pro . papua masa bhakti 2018 - 2023,neutral
"as punya hutang ke jepang dan cina 30.000 triliun . orde baru punya nya hutang 6x hutang pak jokowi . sby hutang 2x hutang jokowi . 3 tahun tol tembus jawa , sum",neutral
"saya pakai paket yellow lho . tetapi pulsa saya berkurang terus , dasar tukang tipu !",negative
jangan pilih pemimpin dari keturunan china karena pada masa penjajahan mereka terang terangan memihak belanda dan mereka tidak ikut dalam memperjuangkan kemerdekaan republik indonesia,negative
"bisa , kak , namun kecepatan akan turun 512 kbps dan jika kuota sudah habis bisa top naik kuota di-gya",neutral
siapa bilang belum menetapkan di era sby . saya kerja di pemda kabupaten manokwari selatan sejak pemekaran dari kabupaten induk manokwari tahun 2012 . jalan itu sudah bagus . sejak era jokowi jalan di gunung bembab pada video itu belum pernah ada renovasi karena jalan nya masih bagus .,positive
"bersama srikandi anggota dpr ri melani leimena , bersiap dengarkan pidato politik awal tahun di dpc kab. bogor",neutral
"terletak di belakang rs . boromeus , daerah dago , sangat gampang dicari . kalau dari arah jalan layang masuk jalan dago , belok kanan pas sebelum rs boromeus kira-kira 400 meter kiri jalan . lumayan ramai , tapi pelayanan nya cukup cepat . kami pesan 2 roti bakar dan 2 kopi yang nikmat . porsi yang cukup besar buat kami .",positive
awal nya cuma karena bingung makan di mana dan ternyata memang tidak salah tempat . the restaurant padma memang paling top . dari makanan dari pemandangan nya semuanya sempurna . sesuai dengan harga tidak bikin rugi yang ada malah ketagihan hehehe . wajib banget coba tiap makanan yang ada di sini ditambah sama atmosfer yang bikin tenang pemandangan nya keren sama udara nya yang sejuk .,positive
"batagor yang patut dicoba jika ke bandung ! menurut saya ini adalah batagor terenak yang pernah saya makan . sayang nya harga nya mahal , sekitar 12 ribu / pc dan 1 porsi berisi 3 pc , jadi hanya seperti makanan ringan saja bagi saya . di sini menyediakan yamin juga , bisa dipilih sesuai selera , bumbu manis atau asin . kedua nya enak . ada juga roti bakar dan kue cubit tapi saya tidak sempat mencoba .",positive
"dari bahan jeans pilihan dan di desain trendi untuk dipakai , hadirlah si strecth biru blitz .",neutral
kekacauan selama 16 tahun ada nya kpk ini seperti ada yang menjaga supaya tetap kacau . ketidaksinkronan antara lembaga dan antara aturan sebetulnya kasat mata . tapi sengaja dijaga . saling curiga antar lembaga terus saja terjadi mulai sampai,negative
"pemandangan sore menjelang malam . sangat luar biasa , ditambah suasana yang menyenangkan dan hawa segar . menjadikan tempat ini sangat nyaman untuk di ku njungi bersama orang orang tercinta . sejenak melupakan kepenatan jakarta . langit yang biru jernih . jauh dari polusi ibukota . sangat membantu menghilangkan kelelahan , makanan nya cukup bervariasi , pelayan nya sangat ramah dan menguasai isi makanan yang kami tanyakan . nilai untuk uang",positive
"pertama kalinya datang ke eatalia , saya datang bersama dengan teman dan 1 orang anak . tidak memsungkan ketika memlilih makanan untuk anak karena di sini menyediakan menu dengan porsi anak . kami memesan cheese bacon deluxe , pizza dengan roti berwarna hitam . untuk keseluruhan menu yang saya pesan tidak mengecewakan .",positive
bni bekerja sama dengan digination.id untuk mengadakan digitalk dengan tema umkm goes digital : using digital to transform your bus,neutral
"nostalgia batagor bandung asli , paduan olahan batagor nya pas saos kacang bikin ketagihan terus , 1 porsi sekitar 20 ban , lumayanlah cocok dengan rasanya",positive
"banyak orang yang kurang suka untuk berobat ke dokter . selain biaya yang relatif cukup mahal bagi sebagian orang , ke dokter tak selamanya bisa menyembuhkan . banyak dokter yang salah diagnosa . pentingkah ataukah sudah lumrah , toh dokter juga manusia .",negative
"kalau bca / bri / bank mandiri termasuk indomaret bekerja sama dengan cara , masa iya sih legalitas car dipertanyakan . capekdech",negative
"sudah 2 kali saya berkunjung ke tempat ini namun pada tahun yang berbeda , dalam rentang waktu yang cukup lama pula . terakhir kunjungan saya pada juni 2015 yang membuat tidak mau pulang . tempat nongkrong ini mengalami perubahan . keren ! dengan lighting nya yang sangat memukau didominansi lampu cahaya kuning yang tidak menyilaukan mata , serta lift music yang sepertinya hampir tiap hari .",positive
"gue tidak pernah suka politikus , gue sama-sama tidak suka anies maupun ahok . tapi kalau tendensi politik atau sekadar jijik bikin lo buta , mungkin kamulah yang sebenarnya toxic .",negative
saya dan keluarga sedang berlibur ke bandung . dan saya sudah merencanakan untuk pergi ke tersebut dan menginap di trans luxury bandung . hari pertama saya sengaja untuk makan malam di hotel . karena sebelumnya saya direkomendasikan tempat ini oleh teman saya . perasaan saya sangat senang bisa makan malam di sini dari awal datang hingga selesai saya dibantu mas renaldi . top .,positive
"tepat subuh hari ini kami ke warung ini jelas ingin mendapatkan dan mencoba serabi khas ini , dari awal pelayanan lumayan baik , tapi karena keadaan yang ramai sedikit sulit mendapatkan tempat , akhirnya tunggu tidak sampai 15 minimal kami mendapatkan tempat , tetapi ternyata setelah menunggu lama pesanan kami belum datang juga , kira satu jam an kami duduk di sana dengan keadaan asap rokok yang banyak .",negative
"kafe ini menyajikan suasana romantis bersama pasangan pilihlah spot di balkon luar agar mendapatkan pemandangan pemandangan kota bandung saran untuk datang ke sini saat gelap harga makanan yang ditawarkan masih masuk akal , sebanding dengan apa yang akan kita dapatkan baik itu suasana maupun rasa makanan",positive
minuman khas taipan yang sangat enak . menawarkan beragam rasa dan menu pilihan . harga nya juga cukup murah . desain cup nya juga unik . tempat di riau tapi tidak terlalu besar,positive
fahri fadil zoo buang tong sampah biar di makan anjing najis bangsat babi ngepet,negative
"sekjen partai demokrasi indonesia perjuangan pdip hasto kristiyanto enggan menjelaskan kebenaran isu perombakan pasangan calon gubernur dan wakil gubernur jawa timur ,",neutral
selamat pagi . wah kecewa berat masa indihome internet tidak kocek lagi . saya itu bayar mahal . jangan kecewakan kami sebagai pelanggan,negative
kita kan saling membenci satu sama lain sejak 4 tahun yang lalu .,negative
"tempat ini salah satu tempat favourite saya untuk melihat bandung di malam hari , dengan suasana nya yang nyaman ditemani dengan makanan dan minuman nya serta pelayanan nya yang ramah . kota cahaya yang benar-benar indah bisa terlihat dari sini . tempat yang rekomendasi untuk menghabiskan waktu bersama pasangan , keluarga atau sahabat .",positive
"steak nya tebal tapi empuk daging nya , rasanya juga pas , kebetulan saya ambil sauce yang nama nya buddy sauce enak juga , harga nya cukup terjangkau kisaran 90 ribuan sudah dapat yang 300 grm , kalau jalan jalan ke bandung lagi pasti harus mampir ke sini lagi",positive
: menangkan bolt super 4 tidak lte amp ; merchandise untuk lucky downloader bni experience !,neutral
"untuk tempat sih lumayan nyaman , makanan yang tersedia juga banyak macam nya , lokasi nya pun gampang dicari soal nya terletak dibagian kompleks mall , tempat parkir luas tetapi di luar jadi kalau hujan agak repot sih keluat dari parkir ke tempat makan nya pasti ribet . untuk pembayaran kan memakai nota dan bayar di kasir , kadang-kadang antre di kasir nya tidak santai . dan makanan yang dipesan juga sampai ke meja .",positive
rasa steak yang enak dengan harga yang sangat reasonable . pilihan steak yang beragam dan semuanya enak .,positive
"hanamasa sudah ada sejak zaman saya kuliah letak nya waktu itu di depan bip jalan merdeka , ala kamu bisa makan ambil sendiri , masak sendiri , mantap rasanya .",positive
ppp sebut ada pihak ingin gagalkan ridwan kamil nyagub : tiga partai koalisi,neutral
"minimal indomie goreng exp . date masih kurang 3 bulan kok sudah mulai kadaluarsa karena aroma mi sudah mulai agak tengik , bumbu sudah mulai menggumpal dan saus nya sudah mulai berubah warna dan tekstur .",negative
"pan dan bertemu di kediaman ketua umum partai di jalan kertanegara , jakarta selatan , rabu malam 3 / 1 / 2018 . riw",neutral
bukalapak apa lagi gangguan ya kadang transaksi tanpa pemberitahuan ke pihak pelapak sering mengcancel ordderan itukan bisa merugikan pihak pelapak,negative
dusun bambu ini tergolong baru di bandung . tempat nya yang dekat banget sama almamater saya . membuat saya gampang cari ini tempat . pemandangan nya bagus . banyak tempat makan yang enak-enak . beli nya nanti pakai voucher .,positive
"bagi demokrat , 40 hari ke depan akan menjadi hari-hari yang mendebarkan .",neutral
"semenjak pemerintah sekarang china semakin kurang ajar , usir china tionghua dari negara kita , merendahkan pribumi , di jakarta saja mereka kurang ajar . usir china , pribumi harus bersatu ?",negative
"alhamdulillah , warga perbatasan bisa merasakan buah dari pembangunan . kita yang sudah lama menikmati mereka menunggu 72 tahun setelah merdeka dan sekarang 73 tahun merasakan nya . terima kasih pak jokowi , dari awal saya memang tidak pernah benci pak jokowi , justru saya salut sama beliau .",positive
"kemarin nyobain aglio olio tuna , mushroom soup , potato cheese , steak icip dikit , dan semuanya itu enak sih . bahkan aglio olio setelah dalam sekejap banget , padahal porsi nya lumayan banyak saking lahap nya . tempat nya juga nyaman . staf nya ramah dan tanggap . suka it !",positive
"sengaja saya dan pasangan dan juga teman ingin eksplor tempat wisata di bandung dan juga tempat nongkrong yang lagi hits . akhirnya kami pun mampir di warkop modjok yang lokasi nya berada di jalan pinus raya . dibilang mojok , sebenarnya tempat ini tidak mogok juga sih . tapi memang berada di antara perumahan kompleks . warkop berkonsepkan ruangan yang asri , unik , dan juga interior yang indah .",positive
"sesuai dengan nama nya mi awie , kedai makan ini menyediakan menu mi dengan olahan daging babi . selain mi masih ada pilihan lainnya seperti nasi goreng babi , capjay goreng , bakso , pangsit dan lainnya . kami mencoba menu mi babi casau special , rasanya . enak banget !",positive
"tolong cek pesan langsung , capek marah marah sama indosat dari dulu masalah melulu",negative
buat apa memilih suhari pane . sudah miskin tapi sok mencalon jadi bupati .,negative
pagi ini emosi karena sinyal . hidup ku kurang faedah . aduh . menyesal pakai three .,negative
"kakak , saya ingin menikmati upgrade android v7 , telepon genggam saya xiaomi resmi note 4 mtk x20",neutral
"tempat nya cukup nyaman , lebih nyaman dari sebelumnya di ciwalk , tapi tidak sebaik dan senyaman tempat pertama kali buka di ciumbuluit . makanan nya enak , favorit : chicken steak dan beef cordon blue .",positive
masih pakai indihome kakak . wuuu . gantilah mahal lemah otak pula .,negative
"ahmad yohan kok goblok ya , bisa-bisa nya dia bilang zaidit mewakili kita semua . kamu saja kali kontol !",negative
